0.0,0.0
379.32978666,3483.47433333
-2716.86645257,2909.47066667
2887.22270847,2909.47066667
-1380.49818966,1972.061
665.174185251,1082.10526667
3767.32332286,977.417666667
-810.053567375,817.941333334
1681.71293358,684.025666667
-3516.937909,654.1308
-1745.79751164,483.541133333
-96.6819605106,442.310666667
545.886523817,392.0784
-265.612200559,366.517733333
256.166041875,330.3994
1285.59635631,312.951466667
331.381200028,310.062
-13.7720591146,233.268866667
-287.509678846,216.71
125.585100556,192.927466667
442.505159985,187.815333333
34.0138277227,128.803533333
284.533229655,103.576266667
-3.56982491317,91.7961333333
-544.135108378,87.5730666667
-236.852619156,73.5702666669
86.2117501762,43.8976666668
470.91063007,34.7847333336
373.003635809,29.7837333335
18.6339118108,13.3360000003
76.8517266777,8.33500000028
295.57767456,-3.44513333332
53.059274309,-8.66839999983
190.703300845,-30.3394
-38.3684398821,-37.3408000001
-16.8537846427,-67.5690666666
255.735365948,-69.6805999998
365.490733512,-70.2362666666
473.006586252,-75.2372666666
66.8504745759,-80.0159999997
182.061070559,-84.2390666664
-210.562246406,-111.911266666
169.006804658,-136.805133333
224.956392972,-152.919466667
117.411828503,-155.808933333
321.638353482,-178.257866667
-4.37375331167,-187.481933333
465.034296299,-244.159933333
-276.245110689,-245.160133333
956.234547857,-284.834733333
173.131722989,-296.948266667
-492.607126257,-302.282666667
-8.35511300003,-320.064
298.219153584,-354.293066666
338.645267344,-377.4088
-202.130568797,-447.0894
58.3135206284,-497.655066667
-764.334924991,-554.999866667
-1965.26996447,-629.236933333
-507.575507393,-935.075866666
94.4807279903,-1091.2182
3501.73983403,-1627.88106667
-3331.39314871,-1627.88106667
68.678454625,-2112.86693333
-1354.34180497,-2293.1252
613.665344282,-32.2286666666
20.4810330125,161.810133333
-62.9743912256,226.0452
74535.0634386,50053.5642667
-53018.5323664,49590.5828
-31696.7720898,49376.6511333
-15053.9899401,44959.8790667
-78701.2883764,43331.998
-2889.24210004,38173.2998
3657.29040859,30421.083
68374.6366846,24185.8362
9987.55660741,22747.1040667
12470.8531485,15765.5969333
11925.8949705,10033.8952667
-6583.21652711,8270.09813333
-10423.2570877,7911.2486
-3509.40586555,7783.44526667
-1201.20301561,6789.57986667
-14918.2504583,6303.70493333
407.428998307,5550.55433333
58015.3780397,5451.4234
12033.7840757,5116.24526667
1420.19693962,4260.5186
1956.73301052,3048.6096
-19884.2214529,3043.83086667
2241.33323421,2119.0904
10429.3631153,1595.9858
-1374.64099704,1316.37433333
-814.29333262,1304.2608
-378.133464638,1182.9032
-2051.99852576,1158.00933333
2065.98113755,1133.00433333
140.65875803,891.067066667
-2816.3525919,761.374466667
-192.426004556,720.4774
220.190246037,575.670666667
1840.31652194,472.983466667
-230.593462339,454.201933334
65.6924348589,416.305466667
-801.172072685,409.637466667
-130.284253458,256.718
202.915356043,203.596266667
-374.171246102,191.3716
73.1096313937,191.149333334
888.11118665,141.250466667
130.083271358,130.581666667
-235.196909478,120.246266667
-61.6536517135,108.355
54.9733895437,99.2420666668
137.577032502,89.6846000002
87.7430423639,88.1287333335
-35.832237196,87.7953333336
30.9225316184,75.9040666669
414.836624266,66.0131999999
-128.389279376,65.6798
63.8835959619,63.5682666669
-2.95730803801,61.1233333334
-71.6453332393,57.2336666667
117.507534265,50.6768
-3613.83999276,50.3434
255.725795371,49.7877333336
26.7593309826,44.7867333336
-742.351311519,39.1189333333
-37.8611993448,31.6730000002
-5.82848089013,30.8950666668
144.582694262,16.6700000002
202.618668182,6.55686666669
-104.01302186,5.55666666685
-30.0324680343,2.11153333353
1533.65612017,2.11153333353
105.841001909,1.00020000024
-63.3476436963,-10.002
21.2562496825,-19.3371999997
-7.9435782245,-31.1173333333
89.5614518368,-36.4517333333
123.297732851,-40.4525333331
-283.461325124,-45.0090000001
-70.5542875553,-45.8980666665
56.973639964,-48.2318666665
24.3858280913,-53.344
154.315970231,-67.0133999998
100.481479252,-73.9036666664
-501.775738231,-79.6825999998
-107.391435249,-87.3507999998
-49.7095726484,-89.9068666667
38.6268454385,-95.3523999997
-24.4815338535,-113.6894
65.3957469974,-128.803533333
267.516745218,-128.914666667
-186.645376547,-187.148533333
52.8008687523,-197.595066666
429.096782765,-208.819533333
-80.2779929483,-209.7086
119.794901971,-235.936066666
-296.95583753,-297.837333333
1199.98755244,-304.838733333
89.8581396983,-336.4006
-512.801041984,-352.7372
190.636306812,-375.297266667
577.718260172,-469.316066667
159.062976013,-595.4524
-635.888222159,-637.905333333
-266.38741723,-696.250333333
408.27120901,-803.8274
8616.58114105,-1214.02053333
-863.32339436,-890.066866666
-4354.64087094,-1047.5428
-765.330264913,-1333.15546667
-512.446930665,-1835.367
6462.78039653,-2348.69186667
-55.7773179426,-2361.69446667
-24744.0738989,-2485.38586667
-4908.91121948,-2593.07406667
652.799430258,-2851.79246667
4579.76953428,-2651.30793333
1653.04905794,-3224.6448
2856.63514702,-2635.527
-4624.32056637,-4534.12886667
-4721.01209746,-7111.0886
46681.6720405,-7610.63293333
-3500.20854184,-9986.44133333
-28963.0614232,-10566.2239333
-1673.72150248,-14013.3576667
35008.9953744,-15299.5037333
1701.14120322,-16953.5011333
8014.76417007,-18461.3582
24341.6024591,-18967.7928
15264.6191806,-19696.3829333
-31565.5594905,-21565.0899333
-34889.9182657,-36340.9334
-26558.3871654,-52750.3257333
-16172.5797422,-70992.8624
2373.81872019,-90176.1427333
